"Date","County","Pollutant","Measurement","AQI"
2012-04-02,"San Mateo","COx",0.491667,8
2012-04-03,"San Mateo","COx",0.4125,6
2012-04-04,"San Mateo","COx",0.354167,6
2012-04-05,"San Mateo","COx",0.325,5
2012-04-06,"San Mateo","COx",0.441667,7
2012-04-07,"San Mateo","COx",0.45,6
2012-04-08,"San Mateo","COx",0.433333,6
2012-04-09,"San Mateo","COx",0.4875,8
2012-04-10,"San Mateo","COx",0.433333,6
2012-04-11,"San Mateo","COx",0.395833,6
2012-04-12,"San Mateo","COx",0.341667,5
2012-04-13,"San Mateo","COx",0.366667,5
2012-04-14,"San Mateo","COx",0.345833,5
2012-04-15,"San Mateo","COx",0.408333,6
2012-04-16,"San Mateo","COx",0.4125,7
2012-04-17,"San Mateo","COx",0.295833,5
2012-04-18,"San Mateo","COx",0.308333,5
2012-04-19,"San Mateo","COx",0.3,5
2012-04-20,"San Mateo","COx",0.45,7
2012-04-21,"San Mateo","COx",0.433333,6
2012-04-22,"San Mateo","COx",0.341667,6
2012-04-23,"San Mateo","COx",0.258333,3
2012-04-24,"San Mateo","COx",0.279167,3
2012-04-25,"San Mateo","COx",0.3,5
2012-04-26,"San Mateo","COx",0.2625,3
2012-04-27,"San Mateo","COx",0.279167,3
2012-04-28,"San Mateo","COx",0.333333,5
2012-04-29,"San Mateo","COx",0.366667,5
2012-04-30,"San Mateo","COx",0.333333,5
2012-05-01,"San Mateo","COx",0.320833,5
2012-05-02,"San Mateo","COx",0.316667,6
2012-05-03,"San Mateo","COx",0.2875,3
2012-05-04,"San Mateo","COx",0.3,3
2012-05-05,"San Mateo","COx",0.35,5
2012-05-06,"San Mateo","COx",0.3875,6
2012-05-07,"San Mateo","COx",0.408333,7
2012-05-08,"San Mateo","COx",0.358333,5
2012-05-09,"San Mateo","COx",0.358333,6
2012-05-10,"San Mateo","COx",0.316667,5
2012-05-11,"San Mateo","COx",0.391667,6
2012-05-12,"San Mateo","COx",0.320833,5
2012-05-13,"San Mateo","COx",0.283333,3
2012-05-14,"San Mateo","COx",0.2875,5
2012-05-15,"San Mateo","COx",0.329167,5
2012-05-16,"San Mateo","COx",0.291667,3
2012-05-17,"San Mateo","COx",0.271429,3
2012-05-18,"San Mateo","COx",0.333333,5
2012-05-19,"San Mateo","COx",0.320833,5
2012-05-20,"San Mateo","COx",0.333333,5
2012-05-21,"San Mateo","COx",0.295833,3
2012-05-22,"San Mateo","COx",0.3,3
2012-05-23,"San Mateo","COx",0.3,3
2012-05-24,"San Mateo","COx",0.333333,5
2012-05-25,"San Mateo","COx",0.3,3
2012-05-26,"San Mateo","COx",0.316667,5
2012-05-27,"San Mateo","COx",0.3,3
2012-05-28,"San Mateo","COx",0.3,3
2012-05-29,"San Mateo","COx",0.3375,5
2012-05-30,"San Mateo","COx",0.391667,6
2012-05-31,"San Mateo","COx",0.441667,6
2012-06-01,"San Mateo","COx",0.425,6
2012-06-02,"San Mateo","COx",0.366667,5
2012-06-03,"San Mateo","COx",0.370833,5
2012-06-04,"San Mateo","COx",0.358333,6
2012-06-05,"San Mateo","COx",0.2,2
2012-06-06,"San Mateo","COx",0.2625,3
2012-06-07,"San Mateo","COx",0.3,3
2012-06-08,"San Mateo","COx",0.266667,3
2012-06-09,"San Mateo","COx",0.275,3
2012-06-10,"San Mateo","COx",0.308333,5
2012-06-11,"San Mateo","COx",0.433333,7
2012-06-12,"San Mateo","COx",0.325,5
2012-06-13,"San Mateo","COx",0.3,5
2012-06-14,"San Mateo","COx",0.2375,3
2012-06-15,"San Mateo","COx",0.279167,5
2012-06-16,"San Mateo","COx",0.379167,5
2012-06-17,"San Mateo","COx",0.320833,5
2012-06-18,"San Mateo","COx",0.2875,3
2012-06-19,"San Mateo","COx",0.295833,3
2012-06-20,"San Mateo","COx",0.375,6
2012-06-21,"San Mateo","COx",0.2375,3
2012-06-22,"San Mateo","COx",0.245833,3
2012-06-23,"San Mateo","COx",0.2,2
2012-06-24,"San Mateo","COx",0.2,2
2012-06-25,"San Mateo","COx",0.258333,3
2012-06-26,"San Mateo","COx",0.295833,5
2012-06-27,"San Mateo","COx",0.3375,5
2012-06-28,"San Mateo","COx",0.333333,5
2012-06-29,"San Mateo","COx",0.3,3
2012-06-30,"San Mateo","COx",0.3,3
2012-07-01,"San Mateo","COx",0.3,3
2012-07-02,"San Mateo","COx",0.320833,5
2012-07-03,"San Mateo","COx",0.341667,5
2012-07-04,"San Mateo","COx",0.329167,5
2012-07-05,"San Mateo","COx",0.325,5
2012-07-06,"San Mateo","COx",0.375,5
2012-07-07,"San Mateo","COx",0.404167,6
2012-07-08,"San Mateo","COx",0.366667,5
2012-07-09,"San Mateo","COx",0.370833,5
2012-07-10,"San Mateo","COx",0.483333,6
2012-07-11,"San Mateo","COx",0.520833,7
2012-07-12,"San Mateo","COx",0.441667,6
2012-07-13,"San Mateo","COx",0.425,6
2012-07-14,"San Mateo","COx",0.358333,5
2012-07-15,"San Mateo","COx",0.4,5
2012-07-16,"San Mateo","COx",0.375,5
2012-07-17,"San Mateo","COx",0.266667,5
2012-07-18,"San Mateo","COx",0.2,2
2012-07-19,"San Mateo","COx",0.266667,5
2012-07-20,"San Mateo","COx",0.275,3
2012-07-21,"San Mateo","COx",0.3625,5
2012-07-22,"San Mateo","COx",0.3,3
2012-07-23,"San Mateo","COx",0.329167,5
2012-07-24,"San Mateo","COx",0.3,3
2012-07-25,"San Mateo","COx",0.3,3
2012-07-26,"San Mateo","COx",0.275,3
2012-07-27,"San Mateo","COx",0.2875,3
2012-07-28,"San Mateo","COx",0.275,3
2012-07-29,"San Mateo","COx",0.3,3
2012-07-30,"San Mateo","COx",0.3625,5
2012-07-31,"San Mateo","COx",0.395833,6
2012-08-01,"San Mateo","COx",0.375,5
2012-08-02,"San Mateo","COx",0.391667,5
2012-08-03,"San Mateo","COx",0.366667,5
2012-08-04,"San Mateo","COx",0.329167,5
2012-08-05,"San Mateo","COx",0.3,3
2012-08-06,"San Mateo","COx",0.354167,5
2012-08-07,"San Mateo","COx",0.4125,6
2012-08-08,"San Mateo","COx",0.404167,6
2012-08-09,"San Mateo","COx",0.433333,6
2012-08-10,"San Mateo","COx",0.433333,6
2012-08-11,"San Mateo","COx",0.4,5
2012-08-12,"San Mateo","COx",0.4,5
2012-08-13,"San Mateo","COx",0.429167,6
2012-08-14,"San Mateo","COx",0.420833,6
2012-08-15,"San Mateo","COx",0.45,6
2012-08-16,"San Mateo","COx",0.475,6
2012-08-17,"San Mateo","COx",0.425,6
2012-08-18,"San Mateo","COx",0.458333,6
2012-08-19,"San Mateo","COx",0.4,5
2012-08-20,"San Mateo","COx",0.441667,6
2012-08-21,"San Mateo","COx",0.354167,5
2012-08-22,"San Mateo","COx",0.266667,3
2012-08-23,"San Mateo","COx",0.3,3
2012-08-24,"San Mateo","COx",0.320833,5
2012-08-25,"San Mateo","COx",0.3,3
2012-08-26,"San Mateo","COx",0.2375,3
2012-08-27,"San Mateo","COx",0.316667,5
2012-08-28,"San Mateo","COx",0.383333,7
2012-08-29,"San Mateo","COx",0.408333,7
2012-08-30,"San Mateo","COx",0.420833,7
2012-08-31,"San Mateo","COx",0.3,3
2012-09-01,"San Mateo","COx",0.304167,5
2012-09-02,"San Mateo","COx",0.4,5
2012-09-03,"San Mateo","COx",0.458333,6
2012-09-04,"San Mateo","COx",0.4,5
2012-09-05,"San Mateo","COx",0.395833,5
2012-09-06,"San Mateo","COx",0.354167,5
2012-09-07,"San Mateo","COx",0.341667,6
2012-09-08,"San Mateo","COx",0.333333,5
2012-09-09,"San Mateo","COx",0.3,3
2012-09-10,"San Mateo","COx",0.395833,6
2012-09-11,"San Mateo","COx",0.466667,7
2012-09-12,"San Mateo","COx",0.383333,5
2012-09-13,"San Mateo","COx",0.441667,6
2012-09-14,"San Mateo","COx",0.4,5
2012-09-15,"San Mateo","COx",0.3875,6
2012-09-16,"San Mateo","COx",0.429167,6
2012-09-17,"San Mateo","COx",0.366667,5
2012-09-18,"San Mateo","COx",0.35,5
2012-09-19,"San Mateo","COx",0.441667,7
2012-09-20,"San Mateo","COx",0.466667,7
2012-09-21,"San Mateo","COx",0.4875,7
2012-09-22,"San Mateo","COx",0.5375,7
2012-09-23,"San Mateo","COx",0.5125,7
2012-09-24,"San Mateo","COx",0.516667,7
2012-09-25,"San Mateo","COx",0.456522,6
2012-09-26,"San Mateo","COx",0.483333,6
2012-09-27,"San Mateo","COx",0.558333,7
2012-09-28,"San Mateo","COx",0.5,6
2012-09-29,"San Mateo","COx",0.504167,7
2012-09-30,"San Mateo","COx",0.658333,8
2012-10-01,"San Mateo","COx",0.783333,11
2012-10-02,"San Mateo","COx",0.8,13
2012-10-03,"San Mateo","COx",0.741667,11
2012-10-04,"San Mateo","COx",0.517647,7
2012-10-05,"San Mateo","COx",0.366667,5
2012-10-06,"San Mateo","COx",0.3625,5
2012-10-07,"San Mateo","COx",0.333333,5
2012-10-08,"San Mateo","COx",0.379167,6
2012-10-09,"San Mateo","COx",0.420833,7
2012-10-10,"San Mateo","COx",0.4125,6
2012-10-11,"San Mateo","COx",0.320833,5
2012-10-12,"San Mateo","COx",0.3,3
2012-10-13,"San Mateo","COx",0.395833,6
2012-10-14,"San Mateo","COx",0.420833,6
2012-10-15,"San Mateo","COx",0.433333,6
2012-10-16,"San Mateo","COx",0.533333,8
2012-10-17,"San Mateo","COx",0.595833,10
2012-10-18,"San Mateo","COx",0.629167,11
2012-10-19,"San Mateo","COx",0.458333,7
2012-10-20,"San Mateo","COx",0.383333,6
2012-10-21,"San Mateo","COx",0.4,6
2012-10-22,"San Mateo","COx",0.364706,5
2012-10-23,"San Mateo","COx",0.43125,7
2012-10-24,"San Mateo","COx",0.483333,7
2012-10-25,"San Mateo","COx",0.475,7
2012-10-26,"San Mateo","COx",0.666667,10
2012-10-27,"San Mateo","COx",0.741667,11
2012-10-28,"San Mateo","COx",0.616667,9
2012-10-29,"San Mateo","COx",0.566667,7
2012-10-30,"San Mateo","COx",0.395833,6
2012-10-31,"San Mateo","COx",0.370833,6
2012-11-01,"San Mateo","COx",0.378947,6
2012-11-02,"San Mateo","COx",0.508333,8
2012-11-03,"San Mateo","COx",0.541667,7
2012-11-04,"San Mateo","COx",0.558333,8
2012-11-05,"San Mateo","COx",0.713043,10
2012-11-06,"San Mateo","COx",0.835294,13
2012-11-07,"San Mateo","COx",0.466667,9
2012-11-08,"San Mateo","COx",0.191667,3
2012-11-09,"San Mateo","COx",0.304167,5
2012-11-10,"San Mateo","COx",0.279167,5
2012-11-11,"San Mateo","COx",0.325,6
2012-11-12,"San Mateo","COx",0.529167,8
2012-11-13,"San Mateo","COx",0.529167,8
2012-11-14,"San Mateo","COx",0.579167,9
2012-11-15,"San Mateo","COx",0.654167,13
2012-11-16,"San Mateo","COx",0.5375,8
2012-11-17,"San Mateo","COx",0.2875,8
2012-11-18,"San Mateo","COx",0.2125,3
2012-11-19,"San Mateo","COx",0.354167,6
2012-11-20,"San Mateo","COx",0.2625,3
2012-11-21,"San Mateo","COx",0.291667,5
2012-11-22,"San Mateo","COx",0.375,8
2012-11-23,"San Mateo","COx",0.579167,8
2012-11-24,"San Mateo","COx",0.604167,10
2012-11-25,"San Mateo","COx",0.5375,10
2012-11-26,"San Mateo","COx",0.8125,11
2012-11-27,"San Mateo","COx",0.516667,11
2012-11-28,"San Mateo","COx",0.330435,6
2012-11-29,"San Mateo","COx",0.341667,5
2012-11-30,"San Mateo","COx",0.379167,6
2012-12-01,"San Mateo","COx",0.35,5
2012-12-02,"San Mateo","COx",0.329167,7
2012-12-03,"San Mateo","COx",0.6375,11
2012-12-04,"San Mateo","COx",0.695833,11
2012-12-05,"San Mateo","COx",0.429167,6
2012-12-06,"San Mateo","COx",0.370833,7
2012-12-07,"San Mateo","COx",0.779167,14
2012-12-08,"San Mateo","COx",0.616667,9
2012-12-09,"San Mateo","COx",0.583333,9
2012-12-10,"San Mateo","COx",0.620833,10
2012-12-11,"San Mateo","COx",0.779167,15
2012-12-12,"San Mateo","COx",0.429167,7
2012-12-13,"San Mateo","COx",0.779167,15
2012-12-14,"San Mateo","COx",0.641667,9
2012-12-15,"San Mateo","COx",0.6125,9
2012-12-16,"San Mateo","COx",0.483333,6
2012-12-17,"San Mateo","COx",0.391667,6
2012-12-18,"San Mateo","COx",0.483333,9
2012-12-19,"San Mateo","COx",0.616667,10
2012-12-20,"San Mateo","COx",0.645833,10
2012-12-21,"San Mateo","COx",0.375,6
2012-12-22,"San Mateo","COx",0.383333,5
2012-12-23,"San Mateo","COx",0.408333,6
2012-12-24,"San Mateo","COx",0.6125,10
2012-12-25,"San Mateo","COx",0.554167,9
2012-12-26,"San Mateo","COx",0.466667,7
2012-12-27,"San Mateo","COx",0.629167,11
2012-12-28,"San Mateo","COx",0.920833,14
2012-12-29,"San Mateo","COx",0.6625,13
2012-12-30,"San Mateo","COx",0.720833,10
2012-12-31,"San Mateo","COx",0.716667,10
2013-01-01,"San Mateo","COx",0.65,10
2013-01-02,"San Mateo","COx",0.854167,14
2013-01-03,"San Mateo","COx",1.058333,16
2013-01-04,"San Mateo","COx",1.041667,15
2013-01-05,"San Mateo","COx",0.925,14
2013-01-06,"San Mateo","COx",0.641667,10
2013-01-07,"San Mateo","COx",0.833333,11
2013-01-08,"San Mateo","COx",0.929167,15
2013-01-09,"San Mateo","COx",0.708333,13
2013-01-10,"San Mateo","COx",0.35,7
2013-01-11,"San Mateo","COx",0.483333,10
2013-01-12,"San Mateo","COx",0.491667,8
2013-01-13,"San Mateo","COx",0.520833,10
2013-01-14,"San Mateo","COx",0.604167,10
2013-01-15,"San Mateo","COx",0.905882,18
2013-01-16,"San Mateo","COx",0.80625,13
2013-01-17,"San Mateo","COx",0.908333,16
2013-01-18,"San Mateo","COx",0.925,16
2013-01-19,"San Mateo","COx",0.75,11
2013-01-20,"San Mateo","COx",0.6,9
2013-01-21,"San Mateo","COx",0.7625,11
2013-01-22,"San Mateo","COx",0.908333,15
2013-01-23,"San Mateo","COx",1.041667,16
2013-01-24,"San Mateo","COx",0.629167,9
2013-01-25,"San Mateo","COx",0.658333,9
2013-01-26,"San Mateo","COx",0.470833,9
2013-01-27,"San Mateo","COx",0.295833,3
2013-01-28,"San Mateo","COx",0.366667,6
2013-01-29,"San Mateo","COx",0.4875,8
2013-01-30,"San Mateo","COx",0.695833,13
2013-01-31,"San Mateo","COx",0.845833,14
2013-02-01,"San Mateo","COx",0.9125,15
2013-02-02,"San Mateo","COx",0.745833,11
2013-02-03,"San Mateo","COx",0.508333,8
2013-02-04,"San Mateo","COx",0.545833,8
2013-02-05,"San Mateo","COx",0.4625,8
2013-02-06,"San Mateo","COx",0.533333,9
2013-02-07,"San Mateo","COx",0.558333,9
2013-02-08,"San Mateo","COx",0.508333,8
2013-02-09,"San Mateo","COx",0.7375,10
2013-02-10,"San Mateo","COx",0.629167,9
2013-02-11,"San Mateo","COx",0.704167,11
2013-02-12,"San Mateo","COx",0.804167,13
2013-02-13,"San Mateo","COx",0.8625,14
2013-02-14,"San Mateo","COx",0.745833,11
2013-02-15,"San Mateo","COx",0.8375,14
2013-02-16,"San Mateo","COx",0.841667,11
2013-02-17,"San Mateo","COx",0.620833,10
2013-02-18,"San Mateo","COx",0.570833,8
2013-02-19,"San Mateo","COx",0.390476,6
2013-02-20,"San Mateo","COx",0.405882,8
2013-02-21,"San Mateo","COx",0.34375,7
2013-02-22,"San Mateo","COx",0.495833,9
2013-02-23,"San Mateo","COx",0.2375,3
2013-02-24,"San Mateo","COx",0.291667,5
2013-02-25,"San Mateo","COx",0.495833,9
2013-02-26,"San Mateo","COx",0.51875,9
2013-02-27,"San Mateo","COx",0.525,10
2013-02-28,"San Mateo","COx",0.404167,7
2013-03-01,"San Mateo","COx",0.50625,8
2013-03-02,"San Mateo","COx",0.5375,8
2013-03-03,"San Mateo","COx",0.3,3
2013-03-04,"San Mateo","COx",0.316667,5
2013-03-05,"San Mateo","COx",0.358333,5
2013-03-06,"San Mateo","COx",0.291667,5
2013-03-07,"San Mateo","COx",0.429167,6
2013-03-08,"San Mateo","COx",0.383333,6
2013-03-09,"San Mateo","COx",0.370833,6
2013-03-10,"San Mateo","COx",0.470833,6
2013-03-11,"San Mateo","COx",0.625,10
2013-03-12,"San Mateo","COx",0.529167,7
2013-03-13,"San Mateo","COx",0.645833,10
2013-03-14,"San Mateo","COx",0.654167,10
2013-03-15,"San Mateo","COx",0.608333,10
2013-03-16,"San Mateo","COx",0.391667,6
2013-03-17,"San Mateo","COx",0.4,5
2013-03-18,"San Mateo","COx",0.558333,9
2013-03-19,"San Mateo","COx",0.541667,9
2013-03-20,"San Mateo","COx",0.520833,8
2013-03-21,"San Mateo","COx",0.4125,6
2013-03-22,"San Mateo","COx",0.570833,10
2013-03-23,"San Mateo","COx",0.533333,8
2013-03-24,"San Mateo","COx",0.520833,7
2013-03-25,"San Mateo","COx",0.5125,8
2013-03-26,"San Mateo","COx",0.4875,7
2013-03-27,"San Mateo","COx",0.5125,7
2013-03-28,"San Mateo","COx",0.525,7
2013-03-29,"San Mateo","COx",0.533333,7
2013-03-30,"San Mateo","COx",0.491667,6
2013-03-31,"San Mateo","COx",0.4,5
2013-04-01,"San Mateo","COx",0.454167,6
2013-04-02,"San Mateo","COx",0.529167,8
2013-04-03,"San Mateo","COx",0.4375,6
2013-04-04,"San Mateo","COx",0.383333,5
2013-04-05,"San Mateo","COx",0.354167,5
2013-04-06,"San Mateo","COx",0.4125,6
2013-04-07,"San Mateo","COx",0.370833,5
2013-04-08,"San Mateo","COx",0.370833,5
2013-04-09,"San Mateo","COx",0.395833,6
2013-04-10,"San Mateo","COx",0.545833,9
2013-04-11,"San Mateo","COx",0.3875,5
2013-04-12,"San Mateo","COx",0.491667,7
2013-04-13,"San Mateo","COx",0.4,5
2013-04-14,"San Mateo","COx",0.4,5
2013-04-15,"San Mateo","COx",0.4,5
2013-04-16,"San Mateo","COx",0.4625,7
2013-04-17,"San Mateo","COx",0.408333,6
2013-04-18,"San Mateo","COx",0.533333,8
2013-04-19,"San Mateo","COx",0.516667,8
2013-04-20,"San Mateo","COx",0.4375,6
2013-04-21,"San Mateo","COx",0.4875,6
2013-04-22,"San Mateo","COx",0.554167,8
2013-04-23,"San Mateo","COx",0.5625,8
2013-04-24,"San Mateo","COx",0.4625,7
2013-04-25,"San Mateo","COx",0.45,6
2013-04-26,"San Mateo","COx",0.370833,6
2013-04-27,"San Mateo","COx",0.291667,3
2013-04-28,"San Mateo","COx",0.3,5
2013-04-29,"San Mateo","COx",0.375,6
2013-04-30,"San Mateo","COx",0.2625,5
2013-05-01,"San Mateo","COx",0.279167,3
2013-05-02,"San Mateo","COx",0.3625,6
2013-05-03,"San Mateo","COx",0.425,8
2013-05-04,"San Mateo","COx",0.383333,6
2013-05-05,"San Mateo","COx",0.204167,3
2013-05-06,"San Mateo","COx",0.25,3
2013-05-07,"San Mateo","COx",0.304167,5
2013-05-08,"San Mateo","COx",0.295833,3
2013-05-09,"San Mateo","COx",0.2625,3
2013-05-10,"San Mateo","COx",0.275,3
2013-05-11,"San Mateo","COx",0.329167,5
2013-05-12,"San Mateo","COx",0.3125,5
2013-05-13,"San Mateo","COx",0.329167,5
2013-05-14,"San Mateo","COx",0.316667,5
2013-05-15,"San Mateo","COx",0.308333,5
2013-05-16,"San Mateo","COx",0.320833,5
2013-05-17,"San Mateo","COx",0.3,3
2013-05-18,"San Mateo","COx",0.329167,5
2013-05-19,"San Mateo","COx",0.304167,5
2013-05-20,"San Mateo","COx",0.416667,7
2013-05-21,"San Mateo","COx",0.325,5
2013-05-22,"San Mateo","COx",0.279167,3
2013-05-23,"San Mateo","COx",0.3,3
2013-05-24,"San Mateo","COx",0.341667,6
2013-05-25,"San Mateo","COx",0.3,3
2013-05-26,"San Mateo","COx",0.3,3
2013-05-27,"San Mateo","COx",0.3,3
2013-05-28,"San Mateo","COx",0.333333,5
2013-05-29,"San Mateo","COx",0.333333,5
2013-05-30,"San Mateo","COx",0.3375,5
2013-05-31,"San Mateo","COx",0.395833,6
2013-06-01,"San Mateo","COx",0.420833,6
2013-06-02,"San Mateo","COx",0.35,5
2013-06-03,"San Mateo","COx",0.383333,5
2013-06-04,"San Mateo","COx",0.370833,5
2013-06-05,"San Mateo","COx",0.379167,5
2013-06-06,"San Mateo","COx",0.383333,5
2013-06-07,"San Mateo","COx",0.4375,6
2013-06-08,"San Mateo","COx",0.466667,6
2013-06-09,"San Mateo","COx",0.4,5
2013-06-10,"San Mateo","COx",0.375,5
2013-06-11,"San Mateo","COx",0.4,5
2013-06-12,"San Mateo","COx",0.4,6
2013-06-13,"San Mateo","COx",0.375,5
2013-06-14,"San Mateo","COx",0.441667,7
2013-06-15,"San Mateo","COx",0.4,5
2013-06-16,"San Mateo","COx",0.370833,5
2013-06-17,"San Mateo","COx",0.4,6
2013-06-18,"San Mateo","COx",0.354167,5
2013-06-19,"San Mateo","COx",0.3625,5
2013-06-20,"San Mateo","COx",0.391667,6
2013-06-21,"San Mateo","COx",0.425,6
2013-06-22,"San Mateo","COx",0.4375,6
2013-06-23,"San Mateo","COx",0.4,5
2013-06-24,"San Mateo","COx",0.466667,6
2013-06-25,"San Mateo","COx",0.454167,6
2013-06-26,"San Mateo","COx",0.441667,6
2013-06-27,"San Mateo","COx",0.441667,6
2013-06-28,"San Mateo","COx",0.5,7
2013-06-29,"San Mateo","COx",0.4875,7
2013-06-30,"San Mateo","COx",0.416667,6
2013-07-01,"San Mateo","COx",0.458333,6
2013-07-02,"San Mateo","COx",0.45,6
2013-07-03,"San Mateo","COx",0.354167,6
2013-07-04,"San Mateo","COx",0.2,2
2013-07-05,"San Mateo","COx",0.1625,2
2013-07-06,"San Mateo","COx",0.166667,2
2013-07-07,"San Mateo","COx",0.2,2
2013-07-08,"San Mateo","COx",0.2,2
2013-07-09,"San Mateo","COx",0.233333,3
2013-07-10,"San Mateo","COx",0.208333,3
2013-07-11,"San Mateo","COx",0.2,2
2013-07-12,"San Mateo","COx",0.2,2
2013-07-13,"San Mateo","COx",0.220833,3
2013-07-14,"San Mateo","COx",0.2,2
2013-07-15,"San Mateo","COx",0.2,2
2013-07-16,"San Mateo","COx",0.179167,2
2013-07-17,"San Mateo","COx",0.183333,2
2013-07-18,"San Mateo","COx",0.2375,3
2013-07-19,"San Mateo","COx",0.2,2
2013-07-20,"San Mateo","COx",0.229167,3
2013-07-21,"San Mateo","COx",0.2,2
2013-07-22,"San Mateo","COx",0.254167,3
2013-07-23,"San Mateo","COx",0.229167,3
2013-07-24,"San Mateo","COx",0.254167,5
2013-07-25,"San Mateo","COx",0.2125,3
2013-07-26,"San Mateo","COx",0.2,2
2013-07-27,"San Mateo","COx",0.2,2
2013-07-28,"San Mateo","COx",0.2,2
2013-07-29,"San Mateo","COx",0.2875,5
2013-07-30,"San Mateo","COx",0.295833,5
2013-07-31,"San Mateo","COx",0.258333,3
2013-08-01,"San Mateo","COx",0.229167,3
2013-08-02,"San Mateo","COx",0.258333,5
2013-08-03,"San Mateo","COx",0.254167,3
2013-08-04,"San Mateo","COx",0.2,2
2013-08-05,"San Mateo","COx",0.229167,3
2013-08-06,"San Mateo","COx",0.2,2
2013-08-07,"San Mateo","COx",0.2,2
2013-08-08,"San Mateo","COx",0.2,2
2013-08-09,"San Mateo","COx",0.225,3
2013-08-10,"San Mateo","COx",0.2,2
2013-08-11,"San Mateo","COx",0.2125,3
2013-08-12,"San Mateo","COx",0.2625,3
2013-08-13,"San Mateo","COx",0.233333,3
2013-08-14,"San Mateo","COx",0.2375,3
2013-08-15,"San Mateo","COx",0.2875,5
2013-08-16,"San Mateo","COx",0.3,3
2013-08-17,"San Mateo","COx",0.2625,3
2013-08-18,"San Mateo","COx",0.2625,3
2013-08-19,"San Mateo","COx",0.379167,6
2013-08-20,"San Mateo","COx",0.283333,3
2013-08-21,"San Mateo","COx",0.291667,3
2013-08-22,"San Mateo","COx",0.254167,3
2013-08-23,"San Mateo","COx",0.2625,3
2013-08-24,"San Mateo","COx",0.2625,3
2013-08-25,"San Mateo","COx",0.2375,3
2013-08-26,"San Mateo","COx",0.25,3
2013-08-27,"San Mateo","COx",0.333333,6
2013-08-28,"San Mateo","COx",0.329167,5
2013-08-29,"San Mateo","COx",0.3125,5
2013-08-30,"San Mateo","COx",0.341667,5
2013-08-31,"San Mateo","COx",0.329167,5
2013-09-01,"San Mateo","COx",0.2875,3
2013-09-02,"San Mateo","COx",0.283333,3
2013-09-03,"San Mateo","COx",0.345833,6
2013-09-04,"San Mateo","COx",0.333333,5
2013-09-05,"San Mateo","COx",0.304167,5
2013-09-06,"San Mateo","COx",0.383333,6
2013-09-07,"San Mateo","COx",0.4375,7
2013-09-08,"San Mateo","COx",0.370833,5
2013-09-09,"San Mateo","COx",0.491667,8
2013-09-10,"San Mateo","COx",0.3375,5
2013-09-11,"San Mateo","COx",0.333333,5
2013-09-12,"San Mateo","COx",0.3,3
2013-09-13,"San Mateo","COx",0.3125,5
2013-09-14,"San Mateo","COx",0.3,3
2013-09-15,"San Mateo","COx",0.275,3
2013-09-16,"San Mateo","COx",0.333333,5
2013-09-17,"San Mateo","COx",0.279167,3
2013-09-18,"San Mateo","COx",0.4125,7
2013-09-19,"San Mateo","COx",0.466667,7
2013-09-20,"San Mateo","COx",0.383333,6
2013-09-21,"San Mateo","COx",0.329167,5
2013-09-22,"San Mateo","COx",0.333333,5
2013-09-23,"San Mateo","COx",0.404167,7
